id	TCGA-2J-AABE-01	TCGA-F2-A44H-01	TCGA-HZ-8001-01	TCGA-HZ-A8P1-01	TCGA-S4-A8RM-01	TCGA-HZ-8519-01	TCGA-US-A77G-01	TCGA-3A-A9IJ-01	TCGA-3A-A9IR-01	TCGA-3A-A9IB-01	TCGA-3A-A9IO-01	TCGA-YB-A89D-01	TCGA-IB-A7M4-01	TCGA-IB-7885-01	TCGA-HZ-8637-01	TCGA-HZ-A77Q-01	TCGA-HZ-7920-01	TCGA-2J-AAB4-01	TCGA-YY-A8LH-01	TCGA-3A-A9IL-01	TCGA-HZ-7922-01	TCGA-2J-AABT-01	TCGA-IB-A5ST-01	TCGA-FB-A78T-01	TCGA-FB-AAQ0-01	TCGA-Z5-AAPL-01	TCGA-HZ-8638-01	TCGA-3A-A9IS-01	TCGA-FB-AAQ3-01	TCGA-S4-A8RP-01	TCGA-IB-AAUU-01	TCGA-2J-AABP-01	TCGA-3A-A9IX-01	TCGA-F2-6880-01	TCGA-Q3-A5QY-01	TCGA-US-A776-01	TCGA-RL-AAAS-01	TCGA-IB-AAUV-01	TCGA-LB-A8F3-01	TCGA-FB-AAPY-01	TCGA-XD-AAUG-01	TCGA-2J-AAB1-01	TCGA-HZ-A77P-01	TCGA-FB-A7DR-01	TCGA-FB-AAPQ-01	TCGA-3A-A9I5-01	TCGA-FB-AAPS-01	TCGA-HZ-7923-01	TCGA-HZ-A49H-01	TCGA-3A-A9IV-01	TCGA-XD-AAUL-01	TCGA-3A-A9IH-01	TCGA-2J-AABO-01	TCGA-FB-A4P5-01	TCGA-FB-A5VM-01	TCGA-IB-7897-01	TCGA-IB-AAUM-01	TCGA-US-A779-01	TCGA-3A-A9IU-01	TCGA-IB-7888-01	TCGA-2J-AABU-01	TCGA-IB-A5SS-01	TCGA-HZ-8002-01	TCGA-OE-A75W-01	TCGA-2J-AAB6-01	TCGA-IB-7889-01	TCGA-HZ-7918-01	TCGA-3A-A9I9-01	TCGA-FB-AAPP-01	TCGA-H8-A6C1-01	TCGA-F2-6879-01	TCGA-3A-A9IC-01	TCGA-IB-A7LX-01	TCGA-2J-AAB9-01	TCGA-2L-AAQE-01	TCGA-US-A774-01	TCGA-HZ-A9TJ-01	TCGA-HV-A7OP-01	TCGA-2J-AABI-01	TCGA-H6-8124-01	TCGA-RB-AA9M-01	TCGA-HZ-A9TJ-06	TCGA-F2-7276-01	TCGA-IB-7890-01	TCGA-FB-AAPZ-01	TCGA-IB-7645-01	TCGA-IB-7893-01	TCGA-US-A77J-01	TCGA-HZ-7924-01	TCGA-2J-AABR-01	TCGA-IB-A5SQ-01	TCGA-3A-A9J0-01	TCGA-HZ-8003-01	TCGA-2J-AABH-01	TCGA-HV-A5A6-01	TCGA-IB-7654-01
VEGFA	12225.69196	4429.794647	2574.132396	12476.40626	8705.517781	4377.034445	8260.299489	4156.811669	7039.014543	24383.23799	10845.16213	14381.09871	7200.923097	11105.50654	6833.458163	11547.05291	7547.750494	23316.80525	20331.85877	7328.290368	6950.904146	5300.841059	2398.47128	12869.51379	27805.49141	5328.990592	6185.273092	12096.58533	7207.819994	8114.109674	9850.588726	4022.893573	5679.260033	6851.895305	3841.323027	8637.288041	3718.294769	4000.407533	7180.200517	8655.151223	11804.04306	4553.850731	3002.145663	4774.051798	45318.89211	6567.170985	6579.332834	6681.084869	7978.827648	15210.07511	6733.240574	10424.65971	5506.272374	3620.408484	4373.408678	7456.006491	5790.403263	5555.416823	12885.39985	4343.423802	9076.05247	7843.493582	5012.167831	10269.94487	14240.98783	2507.913827	4495.595201	6830.548112	4164.199032	11990.44416	11938.1842	10780.02768	26641.42239	4042.619135	7069.54759	6649.283206	9143.980583	1301.928136	15200.80912	26864.43568	10771.69756	9609.419169	5910.848439	9431.863192	18769.54818	8282.784877	14492.72862	4663.986799	3396.042085	9605.898161	6654.22717	22872.27705	4275.322389	5755.361474	8509.636253	6435.13796
VDR	3328.36124	3693.910331	2430.878918	1945.250328	4455.164803	2242.215314	2328.349228	453.0928405	80.39227198	2748.693877	196.5048693	3528.943343	2162.360209	2959.15911	2240.464405	4810.325017	1718.60137	2333.868519	2691.191472	1028.476854	4736.064646	2279.663991	2334.053252	2851.296598	2750.329814	1537.58728	1539.908615	1079.57215	1557.98697	1777.177685	2789.484373	2448.83361	2378.84811	258.1644599	1622.47452	270.0625525	2089.770525	2832.727171	1161.558669	2642.893626	3586.506134	2097.611383	1311.33769	3450.170589	2305.744444	1018.600643	2922.178308	2315.394235	1498.695399	1637.900756	2980.076062	2053.376805	2457.072902	1553.796395	3327.819512	1939.394343	1140.577649	2891.510807	2507.402543	3977.517911	1856.509692	4996.004647	1808.575453	2086.464276	2564.273844	2096.3369	2062.03778	1764.851026	1287.065348	1572.043529	3090.348197	3037.995932	2407.143276	2229.344188	2815.509417	2608.6974	1489.75792	1194.634652	1965.314912	1595.353215	2300.129292	1840.738948	1936.85885	3280.921346	1807.213928	4215.6321	5898.430002	1378.003375	3579.651156	2072.068919	2711.164901	2844.719569	2463.161774	2190.422385	2289.79575	3385.755373
VDAC3	1849.52284	3019.850613	4460.256979	2354.860545	2925.248327	2945.382208	2765.084834	4621.760079	2576.443825	2371.633363	7241.109386	3065.306025	3518.886388	4049.726193	3801.327373	2895.943718	3161.031762	2267.467339	3492.075597	2094.588181	2531.314085	3979.805435	2447.504026	3098.273361	3255.087344	2656.00855	3746.293329	6116.99803	6169.32031	2057.583017	3062.281248	3912.911373	3002.798653	3144.776372	2759.674799	2045.228379	3677.48389	2804.205139	2749.685903	3583.205149	2673.759874	3747.463272	4129.752934	3218.747071	2965.166604	5287.15427	2566.494807	2419.533068	3434.031531	2265.091968	2972.121613	3933.901254	3455.421278	2709.128036	4019.583434	2890.286263	2798.622541	3467.32269	2859.30849	3248.228607	4082.068306	4952.487315	3327.562487	2463.173958	2595.083014	5575.62883	3574.238011	3064.564959	5562.482884	3033.426987	2644.810503	3702.755622	1656.83086	3225.12146	4805.031719	3071.625967	2120.70857	4892.214202	3589.688117	2830.99967	3113.488053	2503.058342	3368.788437	2966.689868	3137.453605	2534.045625	4892.153055	2891.005606	3861.375878	2729.742045	2533.491975	2154.584898	2878.829563	2882.610062	4090.776267	3262.307735
VCL	13469.35796	11170.17721	9039.855348	13111.71783	11652.39393	7609.205783	9773.777858	2660.768386	5627.459153	15525.57589	3915.318279	13091.96749	8400.888154	24224.36306	9104.478886	16376.4228	9315.516116	10896.80217	8766.130303	4300.124015	25853.15246	15981.10278	10353.24271	10112.63519	10593.00432	5511.505166	10879.09138	1964.281766	8341.480396	12526.62322	14800.8434	9217.420316	9442.529473	4536.752846	5951.037722	4277.734315	7421.919574	14480.19967	4499.801742	7242.13174	13503.62617	13311.34208	20867.38034	23472.09181	10409.23289	5397.458962	12536.54283	8083.130358	6682.595356	3054.782727	17196.94349	11332.94878	15108.72435	10263.36176	6819.376921	9947.97313	5674.023043	8875.144773	8454.06351	13162.21797	10359.96506	18781.8868	10126.8711	7409.275839	15158.21618	10874.70898	7954.999494	7748.952768	4285.930135	7878.018291	18060.05335	14188.7169	10995.18502	14778.22424	12358.06002	11508.52301	9990.558579	4925.162809	8484.073606	13548.43245	11902.51733	9194.890381	16677.65065	20642.25841	10733.73053	12911.95136	29600.54485	6572.010354	13144.03817	8713.571677	14128.09621	14229.28582	11660.96927	19448.59075	10841.25429	23978.57847
VCAN	26197.97121	37874.51396	30082.42151	8212.075404	6606.153661	19804.61864	2829.352104	2559.728147	6545.17205	56675.81045	271.9959292	46179.95266	9408.178841	51618.9626	19371.136	70993.79439	20316.26622	22227.54359	2733.918122	1710.066984	114224.6938	11144.16004	38794.47872	8004.792948	9138.661586	5747.080631	5729.340931	2359.868975	13251.03471	20225.27302	16723.68512	15320.81642	33387.7744	860.5753063	18284.82243	1642.093804	21131.9395	55351.70644	8195.431445	12075.67387	53171.55808	11947.9815	9226.764169	22297.96466	15484.68207	8206.926568	53330.71617	34036.03012	15524.15547	10652.67486	32025.08172	17898.01185	36675.97447	18584.27401	12749.48655	33329.15947	9650.245105	12577.36847	25123.45104	67891.77537	24853.76118	61781.73733	44694.77252	9325.075187	41368.96391	14058.76264	43744.46977	13651.42377	733.7365853	16139.41724	25921.53695	41284.26886	30286.35966	30973.15411	23761.06979	35997.24195	14503.51041	326.3354978	14623.06347	31864.16135	15972.5316	8487.975938	30151.38766	119039.2787	29930.39343	53146.30212	161565.804	11302.92544	5068.823069	17209.51425	43202.93958	28616.39399	40759.88333	20608.74278	20219.47124	113406.7809
VCAM1	1530.573679	6327.800513	2833.180616	954.9707729	944.1145798	1717.333462	363.9268786	120.6340727	312.6660633	1981.973173	450.9069964	5058.932269	1701.44647	3438.370699	12615.45489	4850.743397	3103.314361	8297.688226	2417.225432	1168.554549	1642.54837	950.9822718	1843.992072	1136.551211	1971.39129	5287.551505	1637.639039	70.1426576	5251.618837	5831.482294	3180.34509	5972.964565	4481.065492	1899.947236	4843.09283	247.392657	4330.130203	2855.879995	2250.462568	4555.225369	2136.992956	1052.542364	1464.480163	1835.070614	4352.493901	557.9886205	6283.421779	3547.688583	3060.951637	1059.730999	2938.705778	1515.136333	658.9772746	2008.029955	885.0533261	2831.46713	1572.742508	1048.736615	3162.758517	2774.043573	17705.64378	2756.987579	4615.391387	2040.681417	1536.277307	4269.298783	5384.048433	2492.047755	91.1369066	1941.588181	1232.066628	2065.725643	2383.012323	2846.006614	7918.380318	2578.260832	2298.531795	99.10921652	1607.733422	8726.972883	6927.627165	1115.999981	5614.14133	2506.214283	3698.038464	3792.660506	4816.304891	5031.640601	1359.4105	3890.986559	1431.157954	952.4653055	2439.045845	2193.996942	1147.137188	1526.451084
VAV2	3970.238635	3685.697724	2615.787802	4690.54718	3775.199561	2297.253064	5168.135202	7523.648411	8021.153986	2316.798713	4447.892623	3970.357216	5405.312661	8190.60814	3159.73215	3399.804067	2759.233404	5036.18348	3459.299198	1388.543514	4498.695284	3052.770601	2678.754216	4600.627526	1776.357189	3126.08811	3835.757451	7848.423702	2051.614323	3874.176214	4163.213191	4329.938024	3224.46754	8128.721375	4551.717688	136.9998318	3592.770982	2030.103747	4558.944988	2918.138544	2773.231899	5335.777028	2614.295515	4369.11812	4269.906121	2587.990021	3511.109271	2198.703649	1978.829146	13192.04154	3097.013083	5915.399474	4696.657853	3767.657681	5241.517641	2169.53302	4766.271259	4890.213739	3511.962696	2777.45548	5820.490122	6247.648246	3238.354131	4307.160715	5084.408413	5544.950664	8284.854831	5159.153109	5393.987839	2077.943124	5107.926949	5125.459967	5000.978442	5083.783973	4394.020113	5900.007542	4140.22059	2774.685188	11090.35774	3848.051726	4655.109294	6994.938058	4149.594016	6788.647373	4712.026948	2278.918529	4999.965476	3688.957494	5324.435929	3523.114639	4388.70807	3272.720091	5004.446482	5646.906503	4414.450957	6908.540236
VASP	12693.84753	9834.133522	9886.902723	15482.93846	11385.58673	4372.129895	17183.31865	2376.117547	2580.649731	11045.32126	1475.752594	12736.52515	13303.64255	8083.202358	4938.936338	10433.5747	4564.806137	8174.91465	23583.68121	2535.499315	12727.38718	8620.823685	9354.274325	15020.09276	19412.01311	9208.450945	6093.53676	1395.260161	18830.99726	7323.511795	20926.37794	5646.752782	7069.843788	2467.195452	11903.06852	20681.01233	7532.787364	5591.193993	10947.28215	16532.66413	6682.427127	15955.34936	8160.128647	7643.812272	10650.03966	8968.728655	6699.563923	4719.758544	8673.05252	1407.377501	44423.23599	12977.48917	7356.958877	8780.627412	13789.73412	3672.243674	3949.07051	17931.10364	15636.09741	6867.922979	13337.05957	8319.893426	4475.191837	22007.1467	20401.54685	8797.043633	5562.299581	10459.02347	8892.745883	8172.468945	14207.91825	12729.77413	11977.70911	9102.135071	13187.0278	8364.203281	21269.5976	11172.27107	4296.766029	11335.97698	12522.78287	19892.81154	7255.974171	11703.19802	14943.7466	8306.498496	7900.679988	8306.357278	8604.43218	7422.688099	7607.355228	9784.008675	5308.231389	18499.07609	22564.18996	11374.14814
UGT1A10	610.888123	11.64025005	416.9158165	556.6872311	1912.830529	78.51317103	1595.811795	0.031987125	0.604506555	1106.686001	2.081382198	1230.724477	740.1037248	256.7648138	753.6721626	449.7348578	6.677936181	671.3386973	1864.093389	0	1296.456009	171.3464956	11.11799704	593.3461716	604.6789759	37.16712762	122.814277	0	436.6058744	536.4360562	2773.345358	1.183535185	343.3125002	0.502766241	113.0256158	148.827191	23.0304668	9.628813001	0.043226868	685.5324724	80.45659541	1921.338538	339.3280237	2.825140889	1516.545473	311.8287271	98.25110611	33.98367953	143.1123497	0.071997261	1750.623171	871.1184913	511.3012403	525.2993145	502.7332212	237.069166	183.38321	1202.540536	436.2642269	1272.393688	2530.456394	1970.913458	960.367172	141.5445724	132.5172207	334.1611931	20.82781881	215.9396071	136.6059272	546.4082653	857.6962514	119.093058	2739.582201	453.7082181	5009.569156	1427.736938	1706.382693	2.57671248	759.4350551	2566.996083	279.7640327	1968.322031	15.39817816	1165.011331	2087.746124	116.0381615	3665.879482	9.133804536	412.0961613	1404.515683	110.9115582	2010.267336	86.78259004	491.3079596	112.3349219	289.1682473
UGCG	3001.826825	3126.771962	3466.721642	2821.493795	3145.72241	3211.537248	4991.363492	1704.681701	2143.195387	3053.967524	1094.149543	4595.286405	3537.503899	4669.895614	2668.54759	6561.287644	4581.153602	5334.8608	2221.541552	1441.192031	4779.759526	3690.115403	2559.261895	2575.136477	3636.668459	5434.001003	4095.607654	1250.082433	7645.27788	3142.664283	2988.820711	3189.961091	5663.140469	1836.253033	4662.810053	2267.000769	3580.216132	3200.222137	3314.799976	2880.279321	3049.880426	3251.984225	3110.726552	5482.517419	6938.122386	1535.486469	4050.853525	4529.463714	5248.535406	1824.288117	2443.470874	4876.161652	2190.585976	2439.088106	4205.467714	6276.391887	2563.374809	2574.518852	4905.30007	7447.001948	5043.130923	4600.136964	5194.776216	3178.083683	3298.309495	4116.17581	4671.400816	3031.274875	1785.271152	3010.699628	4757.147807	6229.233175	2901.059992	3416.984422	4815.95075	3634.250666	3962.368014	1859.279294	3720.775112	4448.544652	3635.537412	4641.58395	6820.979806	4005.071721	5924.438388	6435.266639	5771.324801	2853.563329	3103.291416	4697.81174	4164.905793	2383.893044	3296.428141	2488.081848	5656.183237	3840.89143
UBE3C	4109.133466	4133.220693	3314.862791	4230.265492	6315.541195	4331.837044	4900.603052	2319.611425	3780.646883	5350.629563	4911.190626	3937.466257	4472.50842	5844.172583	4004.761633	4378.499393	5516.88928	3787.955263	4176.473428	2961.39006	5235.767899	5308.587226	4792.781509	4017.758179	3468.454928	3138.821803	4456.430493	3634.329525	1900.468508	3522.485269	4443.914429	8475.053311	3891.872416	3997.651956	2893.174207	5947.442758	2927.565594	3634.407708	3639.804039	2763.637765	3498.685277	4430.751832	4907.050408	4416.536393	2234.973587	2984.14154	2733.353027	3401.315637	3375.746602	4132.272564	3437.420732	5463.655669	4150.687953	3471.662714	3948.837962	5698.232607	3582.483551	3989.088921	4519.251253	5439.656596	4727.707703	7073.677812	5825.04756	2322.694742	5842.407677	4627.295456	6201.869213	3812.179833	8538.512396	4187.513059	5165.390012	3925.383311	3581.676183	4955.21822	6795.54516	4823.726265	2076.879437	1512.012184	5117.281492	3335.96024	4019.301528	2088.534087	5702.875601	5174.686944	3267.026331	5803.824762	9279.843778	3377.956408	5489.590691	4246.77128	5408.588306	5200.192023	4778.768423	4633.714152	2609.06715	6358.788965
UBE2M	2718.87785	2848.379918	3401.999497	2822.742045	1718.19053	2297.751404	1642.020917	7671.360443	4371.436186	3295.204899	3780.861016	3044.083528	3550.632294	2166.421711	1980.043489	2894.675104	2088.643586	2580.592358	3849.759283	4401.69676	2815.164254	2898.651095	2664.156155	2433.063984	3251.421129	2597.645549	1560.184664	5890.949141	4796.722552	2021.946292	2117.863553	6059.098614	2038.508273	2485.75077	2659.305379	2752.930599	3235.058739	2123.702599	4400.32803	4009.871096	2431.51258	3225.453996	2737.466225	2996.829085	3827.595108	4558.144457	2527.232768	1317.789291	2197.158616	4138.199836	2634.354092	3613.073981	2714.261463	2785.501711	6102.217022	1365.73163	1873.641747	3631.539478	3800.172319	1865.199547	4449.355699	2334.008361	1461.704153	5163.574198	7542.681095	2309.788458	1643.510748	3466.288944	2804.197036	3202.390731	2727.961916	4244.28807	2597.38167	2869.989546	3567.039794	1995.33835	5397.118877	10048.88488	2728.404564	2872.825522	2363.931601	4246.704945	2028.529645	1984.733205	3322.83855	2105.191887	2010.562217	3019.259429	1753.551496	2383.802904	3392.391265	2624.528735	1404.201441	3696.760967	3767.127714	2038.69201
TYRP1	65.58799144	232.9564438	33.83524294	12.80458888	17.48354441	26.48407213	8.482543313	7.645171587	0	42.13058635	3.117270426	49.87867174	8.802983384	17.49401859	16.8244302	47.91658609	103.2688303	35.68812966	24.53610305	159.9037399	39.06687581	292.5619273	6.812758435	13.63428551	52.4539861	3.209930753	107.913259	0	190.2609165	64.71049569	105.8773618	5.726489261	16.1752046	10.07418209	3.88655563	7.878581244	237.3058292	53.11622801	40.23834029	19.45076437	33.24374374	12.76033169	261.5931643	206.852805	8.342152903	14.14403049	31.97605126	35.16053234	46.64741625	19.19988799	74.78086786	19.30502478	73.11307779	39.70081767	13.75588521	22.21432516	24.87423513	20.80555551	83.48138485	27.15432985	767.0303082	29.84739581	10.30496819	80.133002	21.54654529	21.19193613	13.85998546	141.7557896	0.225261328	26.67301782	226.1795885	152.1915677	13.34769301	28.84406135	4.960690031	16.82279919	17.15492084	0.411035654	16.34616217	191.9324691	76.89137444	0	21.72975564	141.5333576	20.82006544	27.90028218	55.72261126	29.57057009	953.4329253	57.51770619	63.79923532	22.76539001	21.20106871	18.7806284	143.0662999	15.01889076
TXNIP	67168.13849	27262.13781	22624.69826	32926.53168	75870.44656	59199.17436	85419.26024	3226.80968	12197.67298	17485.55406	13699.44082	39356.57042	37693.89207	54831.74073	42271.47354	40021.16667	45187.61002	39401.8908	46652.06038	13736.19514	50413.49249	72416.41373	74619.4848	53190.9392	101593.2669	143078.7932	53517.91887	10435.29975	36425.71907	46887.83384	39268.56814	13847.68908	58638.94189	35673.20883	140754.4256	35184.90395	47927.57502	42162.54908	23129.82661	45793.80794	37278.88883	153855.9978	53392.49642	40955.1518	24561.45028	16699.76539	42364.73808	87949.19333	51120.388	38456.67781	69375.17508	36723.01648	32041.47147	65090.84856	15038.09697	47424.06707	56113.93673	37437.92428	96263.77493	72838.11998	99323.33026	61948.33757	45797.132	54469.52789	83601.5318	78244.19804	41600.57153	52203.77255	41344.27477	31746.26067	100641.6268	29979.28396	48626.2846	28785.66406	69749.37935	26141.89291	17698.4854	10553.11583	70454.13028	37237.42098	31357.62865	60444.88253	34444.88338	60012.51843	79553.08673	52795.35932	20093.97906	62130.56204	75246.34341	34469.04803	37315.32568	34232.07188	50233.51298	117754.798	26693.61564	48756.08833
TWIST1	745.8707798	781.2708621	174.8529666	166.2373874	99.75673502	177.3345802	41.5695337	5.466547065	7.009673552	417.4558482	78.61187072	1033.393927	489.4142332	916.054784	253.4050177	1258.091562	286.1055917	191.3754876	116.4510876	6.556931997	245.6605134	227.9626606	623.2849725	125.8431379	581.5219608	195.2735703	53.61372629	13.63018123	1233.360062	187.5389846	175.7067255	6717.127991	271.2096719	10.00611811	574.9331891	31.53451233	419.426865	371.2379205	169.8125843	335.6128079	706.3054061	264.2129828	99.16999367	196.2892077	663.1592807	440.7307794	3116.232728	186.9673195	147.3517639	126.7233672	503.9938053	205.9905998	403.2522582	266.1199159	427.7352983	98.94482006	133.8471315	56.14424231	614.0765618	151.3479863	720.3256248	993.652163	184.427106	1989.561026	1113.307263	148.7614544	167.8661919	247.0819903	8.367339951	248.9937266	416.3203014	2202.275377	241.12224	246.6640605	177.7035674	410.5426398	142.6122822	4.737850064	509.4346035	331.3366871	180.7593369	114.9411617	296.1611568	961.1397414	317.9927342	317.7767077	2118.702873	615.1764432	7.523310637	234.7916556	651.7832594	616.3715498	127.2887879	129.9617954	759.5489345	249.515835
TUFT1	2889.810115	1051.554365	1487.451607	5709.680386	3558.850468	1169.451977	3999.737447	1018.041086	718.8159273	1298.806626	975.2196583	3593.655057	1885.36222	2374.939888	804.4740308	1919.712561	946.1225927	3555.771573	4162.898204	756.7776295	1763.54424	1663.371877	1595.555286	3590.027478	4192.401186	532.713256	1462.478103	609.9326989	1832.461765	2557.47483	4116.971222	413.679152	1288.186594	1273.869315	792.227608	2367.542728	931.9404964	410.8610743	3509.056443	1423.260911	659.3058903	3326.219782	1133.555043	1590.397429	7491.224101	2013.634315	590.1900643	920.4988135	855.352376	1513.655699	1528.701228	4169.131876	3513.99548	732.676399	1939.047054	705.1541868	1544.249117	3331.157959	4412.480741	2408.233519	2143.810025	3689.00968	1040.352081	4054.266795	4160.427671	3841.537701	1686.154323	1676.773034	2171.338538	2143.159608	2987.58894	2308.014646	4583.029118	1913.496866	3280.12882	1529.858467	5370.243018	1811.956439	917.7193935	1682.937296	3218.270371	4001.587692	1244.849962	2515.405471	2981.388175	1571.251235	3410.705751	636.8287331	1495.952965	1047.720437	2042.695043	2575.699218	1141.875501	4822.975175	2284.293528	3302.05262
TUBB6	3268.058544	4331.369434	5549.300543	1084.31699	1599.95087	3269.359965	626.728901	3558.154175	906.9146735	4728.173844	460.2141559	3917.306867	1574.451027	7088.947788	2502.718478	9610.74728	5338.054519	2252.141084	2530.067547	1605.71433	4675.517967	8142.484134	4194.422249	1239.069141	2945.46696	3897.518514	3069.526702	255.2687264	3199.084415	2941.024089	2876.881609	13395.23324	4585.63627	2093.77776	5709.385311	664.3242689	4174.302812	9735.794043	3342.729595	2115.961649	7713.657619	1402.673814	11258.95242	9304.462723	912.4714926	4140.944768	7163.105991	2776.470555	6111.280846	609.3587613	7229.425403	3865.185419	6121.719089	4693.757413	8296.821124	3262.443328	1847.650647	2325.072003	5622.619961	5446.407155	5952.061082	7932.33933	3595.675659	2312.286471	6795.513079	2768.180735	3322.76845	2802.481481	436.8094776	2172.800225	1727.523245	7098.99913	1012.830247	4229.567736	2550.436204	5017.21243	2568.951421	214.9052511	2450.36089	4121.093116	4435.017614	3127.05022	6238.335226	3712.667133	2690.170774	5437.715296	8421.701569	7410.68228	2737.782099	3048.802785	4241.471141	3373.734053	2654.112369	1843.406358	2846.842409	2926.076652
